Persuasion Technique Type,Gold Count,GPT-4 Count,0_P,0_R,0_F1,0_Support,1_P,1_R,1_F1,1_Support,Weighted_P,Weighted_R,Weighted_F1,Weighted_Support,Macro_P,Macro_R,Macro_F1,Macro_Support
Q262True,6945,11063,0.4266473831691223,0.9762150982419855,0.5937853818090326,4835.0,0.8396094839609484,0.08668106551475882,0.15713912816496997,6945.0,0.6701127303676988,0.45178268251273346,0.3363568392319516,11780.0,0.6331284335650353,0.5314480818783721,0.3754622549870013,11780.0
Q263True,6945,11456,0.3973463687150838,0.9414684591520166,0.5588361672088883,4835.0,0.12654320987654322,0.005903527717782578,0.01128078140046774,6945.0,0.23769204459507834,0.3898981324278438,0.2360201948456047,11780.0,0.2619447892958135,0.4736859934348996,0.285058474304678,11780.0
Q264True,6945,8664,0.5148891966759003,0.9226473629782833,0.6609378472479442,4835.0,0.87997432605905,0.39481641468682505,0.5450750422423218,6945.0,0.7301282648903294,0.6114601018675722,0.5926299371661066,11780.0,0.6974317613674752,0.6587318888325542,0.6030064447451331,11780.0
Q265True,6945,8460,0.5261229314420803,0.9205791106514994,0.6695750282060924,4835.0,0.8843373493975903,0.42275017998560116,0.5720409157330735,6945.0,0.7373113128258679,0.6270797962648557,0.6120729559543847,11780.0,0.7052301404198353,0.6716646453185503,0.6208079719695829,11780.0
Q266True,6945,11321,0.39298648529281865,0.9201654601861428,0.5507551374102501,4835.0,0.15904139433551198,0.010511159107271418,0.019719070772555376,6945.0,0.255062151107887,0.38387096774193546,0.23767827129829847,11780.0,0.27601393981416533,0.4653383096467071,0.28523710409140274,11780.0
Q267True,6945,1089,0.2295684113865932,0.05170630816959669,0.08440243079000675,4835.0,0.5711345991955851,0.8791936645068394,0.6924472669539576,6945.0,0.43094168594800647,0.5395585738539899,0.44288047723810847,11780.0,0.40035150529108915,0.46544998633821805,0.3884248488719822,11780.0
Q268True,6945,9013,0.3366248751802951,0.6275077559462254,0.43818601964182546,4835.0,0.3491145645103,0.1390928725701944,0.19892915980230644,6945.0,0.3439882786095722,0.3395585738539898,0.2971300865700547,11780.0,0.34286971984529757,0.38330031425820993,0.31855758972206594,11780.0
Q269True,6945,8661,0.3305622907285533,0.5921406411582213,0.4242738589211619,4835.0,0.3677460724591215,0.16515478761699065,0.22794117647058823,6945.0,0.35248430805612513,0.3404074702886248,0.30852424265467343,11780.0,0.3491541815938374,0.37864771438760597,0.32610751769587504,11780.0
Q270True,6945,10152,0.36613475177304966,0.7687693898655636,0.4960298925735637,4835.0,0.3132678132678133,0.0734341252699784,0.11897818733232242,6945.0,0.33496659490387587,0.35882852292020373,0.27373582696232257,11780.0,0.33970128252043147,0.421101757567771,0.30750403995294306,11780.0
Q271True,6945,10441,0.3741978737668806,0.8080661840744571,0.5115213406650955,4835.0,0.30694548170276326,0.0591792656587473,0.09922742636407533,6945.0,0.33454864941329016,0.366553480475382,0.26844992854110694,11780.0,0.3405716777348219,0.4336227248666022,0.3053743835145854,11780.0
Q272True,6945,9369,0.3451809157861031,0.6688728024819028,0.4553646860039425,4835.0,0.33596018249688925,0.11663066954643629,0.1731509191962377,6945.0,0.3397447534182262,0.34329371816638377,0.28898314012282966,11780.0,0.3405705491414962,0.3927517360141696,0.31425780260009006,11780.0
Q273True,6945,11733,0.40910253132191254,0.9927611168562565,0.5794302269435055,4835.0,0.2553191489361702,0.0017278617710583153,0.003432494279176201,6945.0,0.31843821972013153,0.40848896434634974,0.2398458251307918,11780.0,0.33221084012904134,0.4972444893136574,0.2914313606113409,11780.0
Q274True,6945,11774,0.41031085442500426,0.9991726990692864,0.5817327954723343,4835.0,0.3333333333333333,0.00028797696184305253,0.000575456768810243,6945.0,0.3649280968713833,0.4102716468590832,0.23910650368150452,11780.0,0.37182209387916876,0.4997303380155647,0.29115412612057223,11780.0
Q275True,6945,11743,0.4096057225581197,0.9948293691830403,0.5802871275183978,4835.0,0.32432432432432434,0.0017278617710583153,0.0034374104841019765,6945.0,0.3593273430391291,0.4093378607809847,0.24020043101558083,11780.0,0.36696502344122206,0.4982786154770493,0.2918622690012499,11780.0
Q276True,6945,11772,0.41038056405028883,0.9991726990692864,0.5818028542181009,4835.0,0.5,0.0005759539236861051,0.0011505824823817056,6945.0,0.4632164708983995,0.4104414261460102,0.2394743289885109,11780.0,0.45519028202514444,0.4998743264964863,0.2914767183502413,11780.0
Q277True,6945,8427,0.3039041177168625,0.5296794208893485,0.3862162569748153,4835.0,0.32180137190575603,0.15536357091432684,0.2095552534472713,6945.0,0.3144555973723689,0.3089983022071307,0.28206424767950183,11780.0,0.31285274481130926,0.34252149590183767,0.2978857552110433,11780.0
Q278True,6945,9951,0.34438749874384483,0.7087900723888314,0.46354659813336935,4835.0,0.23018042646254783,0.06061915046796256,0.09596535217688626,6945.0,0.2770557400856438,0.3266553480475382,0.24683592299179255,11780.0,0.28728396260319633,0.38470461142839696,0.2797559751551278,11780.0
Q279True,6945,11182,0.3934001073153282,0.9098241985522234,0.5492913779109696,4835.0,0.2709030100334448,0.023326133909287255,0.04295373193689514,6945.0,0.3211808933405676,0.38718166383701186,0.25077567746190793,11780.0,0.3321515586743865,0.46657516623075534,0.29612255492393236,11780.0
Q280True,6945,10156,0.3590980701063411,0.7542916235780766,0.48655860182776334,4835.0,0.2684729064039409,0.06277897768178546,0.10176216594701833,6945.0,0.3056692278386697,0.3466044142614601,0.2596985638658131,11780.0,0.31378548825514097,0.408535300629931,0.29416038388739085,11780.0
Q281True,6945,8503,0.31765259320239914,0.5586349534643227,0.4050082471135103,4835.0,0.3487946292340555,0.16457883369330453,0.22363529641948734,6945.0,0.33601264755213206,0.3263157894736842,0.29807826896665207,11780.0,0.3332236112182273,0.3616068935788136,0.31432177176649884,11780.0
Q282True,6945,11367,0.4044162927773379,0.9507755946225439,0.5674608073077398,4835.0,0.423728813559322,0.0251979841612671,0.04756727371568361,6945.0,0.41580215498709,0.40509337860780986,0.26095311708729585,11780.0,0.41407255316832997,0.4879867893919055,0.3075140405117117,11780.0
Q283True,6945,10052,0.35087544767210505,0.7294725956566701,0.4738362329549271,4835.0,0.24305555555555555,0.06047516198704104,0.09685230024213076,6945.0,0.2873093058427811,0.33505942275042444,0.25158212321890244,11780.0,0.2969655016138303,0.3949738788218556,0.28534426659852896,11780.0
Q284True,6945,11513,0.39946147832884565,0.9511892450879007,0.5626376315145584,4835.0,0.11610486891385768,0.004463642908567315,0.008596783139212425,6945.0,0.23240615979004334,0.3930390492359932,0.23599809908953484,11780.0,0.25778317362135167,0.477826443998234,0.2856172073268854,11780.0
Q285True,6945,11397,0.39808721593401775,0.9383660806618408,0.5590192212912765,4835.0,0.22193211488250653,0.012239020878329733,0.023198689956331876,6945.0,0.29423346578098336,0.39235993208828523,0.24312163299575948,11780.0,0.31000966540826214,0.47530255077008526,0.2911089556238042,11780.0
Q286True,6945,11650,0.40583690987124466,0.9778697001034126,0.5736123748862603,4835.0,0.17692307692307693,0.0033117350611951042,0.0065017667844522965,6945.0,0.2708787969828724,0.4033106960950764,0.23926745355628942,11780.0,0.2913799933971608,0.4905907175823038,0.29005707083535626,11780.0
Q287True,6945,11763,0.4098444274419791,0.9971044467425025,0.5809133630557899,4835.0,0.17647058823529413,0.00043196544276457883,0.0008618213157138753,6945.0,0.2722568796244556,0.40950764006791174,0.2389390033457026,11780.0,0.2931575078386366,0.49876820609263356,0.2908875921857519,11780.0
Q288True,6945,11765,0.4098597535061623,0.997311271975181,0.5809638554216868,4835.0,0.13333333333333333,0.00028797696184305253,0.0005747126436781609,6945.0,0.24683123159612008,0.40950764006791174,0.23879046012514438,11780.0,0.2715965434197478,0.498799624468512,0.2907692840326825,11780.0
Q289True,6945,10333,0.4231104229168683,0.9042399172699069,0.5764767932489452,4835.0,0.6800276434001382,0.14168466522678186,0.23450905624404197,6945.0,0.574578173023516,0.4546689303904924,0.37486678191625816,11780.0,0.5515690331585033,0.5229622912483444,0.40549292474649357,11780.0
Q290True,6945,11775,0.41036093418259023,0.9993795243019649,0.5818181818181819,4835.0,0.4,0.00028797696184305253,0.0005755395683453236,6945.0,0.40425255660210724,0.41035653650254666,0.23914159859024345,11780.0,0.4051804670912951,0.49983375063190394,0.2911968606932636,11780.0
Q291True,6945,11699,0.4077271561671938,0.9865563598759048,0.5769928631910004,4835.0,0.19753086419753085,0.0023038156947444203,0.004554511813265015,6945.0,0.28380413004416244,0.4062818336162988,0.23950692513341362,11780.0,0.3026290101823623,0.49443008778532466,0.2907736875021327,11780.0
Q292True,6945,11780,0.4104414261460102,1.0,0.5820042130604876,4835.0,0.0,0.0,0.0,6945.0,0.16846216429677074,0.4104414261460102,0.23887863923153288,11780.0,0.2052207130730051,0.5,0.2910021065302438,11780.0
Q293True,6945,9294,0.32009898859479236,0.6153050672182007,0.42111968292165053,4835.0,0.251810136765889,0.09013678905687544,0.13275368465698228,6945.0,0.2798387105004177,0.3056876061120543,0.25111103623675063,11780.0,0.2859545626803407,0.3527209281375381,0.2769366837893164,11780.0
Q294True,6945,10958,0.39450629676948346,0.8941054808686659,0.5474577344393085,4835.0,0.3771289537712895,0.04463642908567315,0.07982490021887473,6945.0,0.3842613352140966,0.3932937181663837,0.2717607876090103,11780.0,0.3858176252703865,0.4693709549771695,0.3136413173290916,11780.0
Q295True,6945,11051,0.38023708261695777,0.8690796277145811,0.529019262243485,4835.0,0.13168724279835392,0.013822894168466522,0.02501954652071931,6945.0,0.23370239352186406,0.36485568760611203,0.23188190861915497,11780.0,0.2559621627076558,0.4414512609415238,0.27701940438210215,11780.0
Q296True,6945,4876,0.5205086136177195,0.5249224405377456,0.5227062094531973,4835.0,0.6672943221320974,0.6633549316054715,0.6653187955809083,6945.0,0.6070473865916035,0.6065365025466893,0.60678468234428,11780.0,0.5939014678749084,0.5941386860716086,0.5940125025170528,11780.0
Q297True,6945,6675,0.5454681647940075,0.7530506721820062,0.6326672458731537,4835.0,0.7661116552399608,0.5631389488840892,0.6491286307053942,6945.0,0.6755504263514902,0.6410865874363327,0.6423721964385111,11780.0,0.6557899100169842,0.6580948105330477,0.6408979382892739,11780.0
Q298True,6945,10743,0.38220236433026156,0.849224405377456,0.5271536782642188,4835.0,0.2970106075216972,0.044348452123830095,0.077173640691556,6945.0,0.33197683368208847,0.3747028862478778,0.26186408905011493,11780.0,0.3396064859259794,0.44678642875064306,0.30216365947788737,11780.0
Q299True,6945,11299,0.3941941764757943,0.9211995863495347,0.5521259452088757,4835.0,0.2079002079002079,0.014398848092152628,0.026932399676811204,6945.0,0.28436297004477157,0.3865874363327674,0.2424935875076713,11780.0,0.30104719218800113,0.46779921722084367,0.28952917244284343,11780.0
Q300True,6945,11234,0.39362649100943564,0.9145811789038263,0.55037650133798,4835.0,0.24358974358974358,0.019150467962562995,0.035509277800026696,6945.0,0.30517104017499075,0.3866723259762309,0.24683211530478086,11780.0,0.3186081172995896,0.46686582343319466,0.29294288956900333,11780.0
Q301True,6945,11502,0.4001912710832899,0.9520165460186143,0.5635061516802351,4835.0,0.16546762589928057,0.0066234701223902084,0.012737089851862107,6945.0,0.26180793357879545,0.3946519524617997,0.2387955290657996,11780.0,0.2828294484912852,0.47932000807050223,0.2881216207660486,11780.0
Q302True,6945,11321,0.3945764508435651,0.9238883143743537,0.5529834117355781,4835.0,0.19825708061002179,0.013102951763858891,0.024581307401404646,6945.0,0.2788346829087639,0.3869269949066214,0.24145942068287565,11780.0,0.29641676572679343,0.4684956330691063,0.28878235956849135,11780.0
Q303True,6945,11557,0.4051224366184996,0.9683557394002068,0.5712542703757931,4835.0,0.31390134529147984,0.010079193664506839,0.01953125,6945.0,0.35134226011033726,0.4033955857385399,0.24598123332062477,11780.0,0.3595118909549897,0.4892174665323568,0.29539276018789656,11780.0
Q304True,6945,11531,0.4023935478275952,0.9596690796277145,0.5670292068923377,4835.0,0.21686746987951808,0.007775377969762419,0.015012510425354461,6945.0,0.2930150578998027,0.398471986417657,0.24158303057967231,11780.0,0.30963050885355664,0.4837222287987385,0.2910208586588461,11780.0
Q305True,6945,9953,0.3880237114437858,0.7987590486039297,0.5223153908574519,4835.0,0.4674329501915709,0.12296616270698345,0.19471044231646148,6945.0,0.434840108990761,0.400339558573854,0.3291730846081159,11780.0,0.42772833081767836,0.46086260565545656,0.3585129165869567,11780.0
Q306True,6945,11311,0.39439483688444876,0.9226473629782833,0.5525826830174657,4835.0,0.2025586353944563,0.013678905687544997,0.025627191799298628,6945.0,0.2812961595204422,0.3867572156196944,0.24191155513035448,11780.0,0.2984767361394525,0.4681631343329142,0.28910493740838217,11780.0
Q307True,6945,11756,0.4097482136781218,0.996277145811789,0.5806762702670122,4835.0,0.25,0.0008639308855291577,0.0017219113215669393,6945.0,0.3155672846463259,0.4094227504244482,0.2393487640805846,11780.0,0.32987410683906093,0.4985705383486591,0.2911990907942896,11780.0
Q308True,6945,11637,0.40568875139640803,0.9764219234746639,0.5732151529868869,4835.0,0.20279720279720279,0.004175665946724262,0.008182844243792325,6945.0,0.28607229935723316,0.4032258064516129,0.2400955108628808,11780.0,0.3042429770968054,0.4902987947106941,0.2906989986153396,11780.0
Q309True,6945,11584,0.40452348066298344,0.9691830403309204,0.5708021194957061,4835.0,0.23979591836734693,0.006767458603311735,0.013163422489847362,6945.0,0.3074069339615237,0.40178268251273347,0.24204144456313487,11780.0,0.3221596995151652,0.48797524946711607,0.29198277099277675,11780.0
Q310True,6945,11596,0.404277337012763,0.9695966907962772,0.5706286896719616,4835.0,0.20108695652173914,0.005327573794096472,0.010380137466685369,6945.0,0.2844847060696254,0.40110356536502545,0.2403293522300564,11780.0,0.3026821467672511,0.4874621322951868,0.29050441356932344,11780.0
Q311True,6945,11652,0.4076553381393752,0.9824198552223371,0.5762115606235215,4835.0,0.3359375,0.00619150467962563,0.01215891418068712,6945.0,0.3653734717660339,0.4068760611205433,0.24366948680811534,11780.0,0.37179641906968763,0.49430567995098135,0.29418523740210434,11780.0
Q312True,6945,11574,0.40340418178676346,0.9656670113753878,0.5690779450301664,4835.0,0.1941747572815534,0.005759539236861051,0.011187246538945601,6945.0,0.28005118066718077,0.3997453310696095,0.24016870046127606,11780.0,0.2987894695341584,0.4857132753061244,0.290132595784556,11780.0
Q313True,6945,11638,0.40591166867159306,0.9770423991726991,0.5735445881138833,4835.0,0.21830985915492956,0.004463642908567315,0.00874841258642585,6945.0,0.295309413400521,0.4036502546689304,0.24056416035172778,11780.0,0.3121107639132613,0.4907530210406332,0.2911465003501546,11780.0
Q314True,6945,11576,0.4044574982722875,0.9683557394002068,0.5705928950094449,4835.0,0.25,0.00734341252699784,0.014267729752412925,6945.0,0.31339575586982255,0.40178268251273347,0.24260662398142394,11780.0,0.32722874913614375,0.48784957596360234,0.2924303123809289,11780.0
Q315True,6945,11563,0.40335553057165097,0.9646328852119959,0.5688498597389926,4835.0,0.2119815668202765,0.0066234701223902084,0.012845573862049707,6945.0,0.2905293694296055,0.399830220713073,0.24105276590067612,11780.0,0.3076685486959637,0.485628177667193,0.2908477168005211,11780.0
Q316True,6945,10749,0.3898037026700158,0.8665977249224406,0.5377310061601642,4835.0,0.3743937924345296,0.05557955363570914,0.09679037111334002,6945.0,0.3807186579683645,0.38845500848896436,0.2777706742076859,11780.0,0.3820987475522727,0.46108863927907484,0.3172606886367521,11780.0
Q317True,6945,11285,0.39105006645990253,0.9127197518097208,0.5475186104218362,4835.0,0.14747474747474748,0.010511159107271418,0.019623655913978497,6945.0,0.2474481487729839,0.38081494057724957,0.2362936138974668,11780.0,0.269262406967325,0.4616154554584961,0.2835711331679074,11780.0
Q318True,6945,11563,0.4019718066245784,0.9613236814891417,0.5668984022441761,4835.0,0.1382488479262673,0.004319654427645789,0.008377548170901984,6945.0,0.24649167520184745,0.3971137521222411,0.23761764404902422,11780.0,0.27011032727542283,0.48282166795839376,0.28763797520753903,11780.0
Q319True,6945,11323,0.3918572816391416,0.9176835573940021,0.5492016338655774,4835.0,0.12910284463894967,0.008495320374370051,0.015941637395298566,6945.0,0.23694815048750043,0.38166383701188455,0.23481363085317622,11780.0,0.2604800631390456,0.4630894388841861,0.28257163563043797,11780.0
Q320True,6945,11713,0.4076666951250747,0.9875904860392968,0.5771090161953106,4835.0,0.1044776119402985,0.001007919366450684,0.0019965772960638902,6945.0,0.22891897163455935,0.40594227504244484,0.23804654691218086,11780.0,0.2560721535326866,0.49429920270287375,0.28955279674568724,11780.0
Q321True,6945,11544,0.40124740124740127,0.9580144777662875,0.5656022956224434,4835.0,0.13983050847457626,0.004751619870410367,0.00919092048461217,6945.0,0.2471268307629132,0.3960101867572156,0.23756519882004626,11780.0,0.2705389548609888,0.4813830488183489,0.28739660805352774,11780.0
